Property ID,Sale Price
1461,$108651
1462,$150715
1463,$185108
1464,$185895
1465,$225227
1466,$168551
1467,$164762
1468,$163096
1469,$185668
1470,$117313
1471,$157511
1472,$99674
1473,$98369
1474,$147043
1475,$100413
1476,$336253
1477,$289665
1478,$299860
1479,$302428
1480,$416446
1481,$327698
1482,$244083
1483,$160807
1484,$158074
1485,$184287
1486,$187327
1487,$345184
1488,$187172
1489,$209918
1490,$224891
1491,$200826
1492,$104172
1493,$212615
1494,$343175
1495,$302530
1496,$219411
1497,$177405
1498,$171457
1499,$161661
1500,$169672
1501,$208513
1502,$154101
1503,$278227
1504,$231308
1505,$215126
1506,$181478
1507,$234641
1508,$195559
1509,$155688
1510,$153844
1511,$150767
1512,$167209
1513,$147680
1514,$164565
1515,$211340
1516,$165620
1517,$169531
1518,$112736
1519,$203474
1520,$135434
1521,$134333
1522,$191004
1523,$108041
1524,$103252
1525,$106893
1526,$106386
1527,$107506
1528,$134824
1529,$140136
1530,$202629
1531,$182131
1532,$98675
1533,$137190
1534,$125274
1535,$157171
1536,$105294
1537,$86856
1538,$146432
1539,$186013
1540,$130878
1541,$139757
1542,$144655
1543,$184523
1544,$87043
1545,$116943
1546,$129815
1547,$155108
1548,$124345
1549,$125125
1550,$138286
1551,$115939
1552,$145560
1553,$148474
1554,$121233
1555,$163143
1556,$109535
1557,$103005
1558,$98988
1559,$119286
1560,$131340
1561,$131238
1562,$125965
1563,$117109
1564,$151867
1565,$145532
1566,$221438
1567,$81080
1568,$249473
1569,$147635
1570,$129815
1571,$118637
1572,$147336
1573,$271090
1574,$137156
1575,$228561
1576,$236075
1577,$179006
1578,$160106
1579,$166242
1580,$195521
1581,$162854
1582,$134584
1583,$275661
1584,$211915
1585,$151650
1586,$80171
1587,$103290
1588,$161497
1589,$112419
1590,$132243
1591,$96161
1592,$136541
1593,$116311
1594,$137722
1595,$135905
1596,$231620
1597,$209762
1598,$222537
1599,$161971
1600,$151669
1601,$61986
1602,$133839
1603,$91525
1604,$273988
1605,$211633
1606,$145533
1607,$146846
1608,$212985
1609,$194543
1610,$177526
1611,$145202
1612,$159919
1613,$154177
1614,$138136
1615,$91185
1616,$82634
1617,$98035
1618,$114832
1619,$128790
1620,$169556
1621,$136185
1622,$144205
1623,$236045
1624,$205250
1625,$107927
1626,$178086
1627,$185712
1628,$260566
1629,$181831
1630,$344608
1631,$274322
1632,$262248
1633,$176024
1634,$184505
1635,$174110
1636,$142410
1637,$197334
1638,$199610
1639,$181748
1640,$236067
1641,$187616
1642,$242577
1643,$223713
1644,$221481
1645,$220544
1646,$159830
1647,$146895
1648,$116378
1649,$121926
1650,$115824
1651,$117774
1652,$103224
1653,$97873
1654,$147313
1655,$131953
1656,$144674
1657,$147202
1658,$146848
1659,$111406
1660,$160974
1661,$395903
1662,$356748
1663,$347020
1664,$516528
1665,$290021
1666,$331795
1667,$369800
1668,$329571
1669,$301526
1670,$313743
1671,$301057
1672,$370655
1673,$314624
1674,$279102
1675,$249844
1676,$248256
1677,$250990
1678,$423756
1679,$353941
1680,$307800
1681,$254468
1682,$321430
1683,$228143
1684,$175099
1685,$176319
1686,$165974
1687,$169015
1688,$188661
1689,$184376
1690,$185911
1691,$177606
1692,$227710
1693,$179034
1694,$181863
1695,$167767
1696,$281410
1697,$168524
1698,$347737
1699,$336755
1700,$291961
1701,$299479
1702,$204617
1703,$197743
1704,$238659
1705,$214535
1706,$307065
1707,$211854
1708,$197038
1709,$240781
1710,$218484
1711,$259555
1712,$258903
1713,$238045
1714,$211440
1715,$207917
1716,$164110
1717,$167784
1718,$137974
1719,$212306
1720,$222827
1721,$159468
1722,$132695
1723,$163746
1724,$209270
1725,$243386
1726,$184939
1727,$173178
1728,$179014
1729,$178541
1730,$157101
1731,$115722
1732,$113998
1733,$104726
1734,$114015
1735,$114569
1736,$99475
1737,$292352
1738,$273311
1739,$254996
1740,$226463
1741,$198594
1742,$187278
1743,$187582
1744,$276860
1745,$219129
1746,$230124
1747,$217958
1748,$237307
1749,$151871
1750,$148233
1751,$244312
1752,$109255
1753,$143901
1754,$204366
1755,$188827
1756,$138708
1757,$104848
1758,$149843
1759,$160477
1760,$161354
1761,$162126
1762,$176440
1763,$186796
1764,$103303
1765,$160286
1766,$180829
1767,$211474
1768,$129032
1769,$154740
1770,$139396
1771,$135085
1772,$120573
1773,$123249
1774,$162188
1775,$140766
1776,$133194
1777,$98597
1778,$137055
1779,$117759
1780,$172008
1781,$114345
1782,$78876
1783,$138425
1784,$108733
1785,$103357
1786,$140733
1787,$162624
1788,$58709
1789,$94163
1790,$91207
1791,$198902
1792,$146507
1793,$136620
1794,$145553
1795,$133037
1796,$140409
1797,$132266
1798,$128240
1799,$96330
1800,$148219
1801,$124390
1802,$130192
1803,$160244
1804,$120460
1805,$133957
1806,$127186
1807,$145300
1808,$134342
1809,$123201
1810,$141279
1811,$88868
1812,$105574
1813,$114218
1814,$91271
1815,$52433
1816,$85684
1817,$120497
1818,$144705
1819,$131551
1820,$70814
1821,$114406
1822,$154213
1823,$69466
1824,$139201
1825,$146974
1826,$121957
1827,$110079
1828,$140199
1829,$140570
1830,$143424
1831,$154692
1832,$124285
1833,$149575
1834,$135305
1835,$145691
1836,$123243
1837,$115750
1838,$108834
1839,$86871
1840,$134734
1841,$135404
1842,$108805
1843,$135521
1844,$153629
1845,$147868
1846,$157607
1847,$188518
1848,$49294
1849,$137032
1850,$118716
1851,$148155
1852,$114851
1853,$113470
1854,$157449
1855,$171574
1856,$216190
1857,$193605
1858,$152582
1859,$124938
1860,$164159
1861,$123900
1862,$284359
1863,$278986
1864,$279012
1865,$292245
1866,$268103
1867,$205336
1868,$274950
1869,$200195
1870,$212366
1871,$227792
1872,$185736
1873,$239814
1874,$154270
1875,$209316
1876,$208733
1877,$199844
1878,$205306
1879,$155996
1880,$134656
1881,$232314
1882,$243123
1883,$185080
1884,$196292
1885,$234835
1886,$253555
1887,$217180
1888,$247500
1889,$179484
1890,$119033
1891,$136373
1892,$96458
1893,$139362
1894,$119666
1895,$153934
1896,$124097
1897,$131438
1898,$111871
1899,$162230
1900,$168960
1901,$193302
1902,$175894
1903,$212807
1904,$167125
1905,$199437
1906,$182453
1907,$252789
1908,$106119
1909,$139603
1910,$118501
1911,$236553
1912,$289506
1913,$161821
1914,$68090
1915,$303771
1916,$75555
1917,$231695
1918,$135807
1919,$172920
1920,$153366
1921,$310698
1922,$282176
1923,$244897
1924,$241289
1925,$209623
1926,$322922
1927,$119151
1928,$165737
1929,$111074
1930,$130048
1931,$141419
1932,$138889
1933,$178704
1934,$179594
1935,$180993
1936,$194099
1937,$185253
1938,$159865
1939,$284903
1940,$223776
1941,$172557
1942,$184724
1943,$247160
1944,$351765
1945,$361686
1946,$185759
1947,$298337
1948,$174999
1949,$199071
1950,$164842
1951,$247710
1952,$201681
1953,$198516
1954,$193608
1955,$132357
1956,$282192
1957,$147699
1958,$259055
1959,$136807
1960,$105281
1961,$114807
1962,$95193
1963,$101543
1964,$104631
1965,$137980
1966,$125829
1967,$323349
1968,$380798
1969,$345997
1970,$379408
1971,$410847
1972,$357799
1973,$316904
1974,$327654
1975,$422383
1976,$299892
1977,$370926
1978,$339370
1979,$313693
1980,$235280
1981,$326612
1982,$246343
1983,$233118
1984,$231922
1985,$214866
1986,$201123
1987,$202408
1988,$167592
1989,$185963
1990,$205398
1991,$271717
1992,$229482
1993,$170459
1994,$234938
1995,$180830
1996,$319291
1997,$312684
1998,$326829
1999,$301985
2000,$334396
2001,$322821
2002,$209005
2003,$223887
2004,$275398
2005,$188685
2006,$219060
2007,$238248
2008,$248904
2009,$197213
2010,$200979
2011,$154383
2012,$167171
2013,$183500
2014,$188224
2015,$233903
2016,$192371
2017,$189562
2018,$125034
2019,$121066
2020,$94140
2021,$106333
2022,$244196
2023,$140506
2024,$330994
2025,$356371
2026,$159286
2027,$157948
2028,$160571
2029,$186879
2030,$235971
2031,$212712
2032,$210939
2033,$226717
2034,$180080
2035,$241566
2036,$199860
2037,$204077
2038,$262260
2039,$245740
2040,$333992
2041,$236017
2042,$209627
2043,$168816
2044,$170171
2045,$180244
2046,$127153
2047,$135857
2048,$131285
2049,$122397
2050,$164121
2051,$99391
2052,$122336
2053,$132545
2054,$101097
2055,$146809
2056,$142172
2057,$113496
2058,$206343
2059,$140852
2060,$161729
2061,$168655
2062,$120063
2063,$110900
2064,$119760
2065,$126330
2066,$173501
2067,$143845
2068,$125526
2069,$78335
2070,$109553
2071,$99256
2072,$137268
2073,$126781
2074,$168043
2075,$156376
2076,$105292
2077,$152696
2078,$128482
2079,$121451
2080,$102220
2081,$121408
2082,$137332
2083,$144234
2084,$88388
2085,$100072
2086,$137717
2087,$122644
2088,$122233
2089,$73362
2090,$127688
2091,$104209
2092,$134499
2093,$130411
2094,$110925
2095,$155893
2096,$90524
2097,$96826
2098,$139511
2099,$53843
2100,$116959
2101,$128204
2102,$123185
2103,$109016
2104,$149541
2105,$125537
2106,$88620
2107,$203452
2108,$107684
2109,$107173
2110,$126951
2111,$142824
2112,$139814
2113,$124506
2114,$123883
2115,$154648
2116,$128394
2117,$141431
2118,$122041
2119,$103924
2120,$134237
2121,$85948
2122,$111297
2123,$94662
2124,$171252
2125,$137405
2126,$164792
2127,$145912
2128,$122468
2129,$85153
2130,$130209
2131,$134435
2132,$117888
2133,$120175
2134,$121096
2135,$96080
2136,$79110
2137,$110476
2138,$131730
2139,$150084
2140,$129294
2141,$156598
2142,$128653
2143,$155632
2144,$137676
2145,$129351
2146,$163876
2147,$196360
2148,$137683
2149,$141782
2150,$213832
2151,$131138
2152,$190570
2153,$184994
2154,$100347
2155,$143243
2156,$264007
2157,$216057
2158,$248754
2159,$216605
2160,$204334
2161,$223943
2162,$332539
2163,$302013
2164,$245333
2165,$194789
2166,$155492
2167,$221173
2168,$202903
2169,$200465
2170,$209678
2171,$162922
2172,$151762
2173,$191779
2174,$220092
2175,$267638
2176,$290350
2177,$248030
2178,$214693
2179,$147316
2180,$218145
2181,$192233
2182,$208001
2183,$185080
2184,$129693
2185,$147305
2186,$144789
2187,$168265
2188,$167488
2189,$282384
2190,$72474
2191,$66254
2192,$88147
2193,$110589
2194,$96862
2195,$114389
2196,$104618
2197,$125778
2198,$132950
2199,$157149
2200,$163433
2201,$165183
2202,$194242
2203,$188057
2204,$203307
2205,$149425
2206,$172169
2207,$244779
2208,$241874
2209,$252743
2210,$126213
2211,$116861
2212,$115575
2213,$89145
2214,$153464
2215,$98691
2216,$152114
2217,$69495
2218,$99082
2219,$100803
2220,$87368
